player_id,hand
543037,rhp
605400,rhp
458681,rhp
502043,rhp
621244,rhp
453286,rhp
592332,rhp
425844,rhp
450203,rhp
622491,rhp
554430,rhp
608337,rhp
506433,rhp
543243,rhp
434378,rhp
608566,rhp
543294,rhp
601713,rhp
573186,rhp
543475,rhp
425794,rhp
592351,rhp
605200,rhp
592866,rhp
605397,rhp
592791,rhp
645261,rhp
594798,rhp
471911,rhp
605164,rhp
608379,rhp
571945,rhp
502171,rhp
669456,rhp
545333,rhp
605135,rhp
543606,rhp
605182,rhp
621107,rhp
656302,rhp
592836,rhp
518876,rhp
446372,rhp
570632,rhp
596001,rhp
656427,rhp
669203,rhp
641745,rhp
641154,rhp
641816,rhp
622608,rhp
628317,rhp
605540,rhp
668678,rhp
543135,rhp
502624,rhp
527054,rhp
625643,rhp
548389,rhp
519144,rhp
543699,rhp
592826,rhp
453562,rhp
502042,rhp
642547,rhp
657277,rhp
592314,rhp
621111,rhp
456501,rhp
468504,rhp
622663,rhp
596133,rhp
543101,rhp
641771,rhp
592789,rhp
593423,rhp
607625,rhp
571666,rhp
615698,rhp
608717,rhp
547179,rhp
605288,rhp
656605,rhp
434671,rhp
544931,rhp
547888,rhp
670950,rhp
621121,rhp
502190,rhp
467100,rhp
663903,rhp
605242,rhp
607192,rhp
593334,rhp
607200,rhp
453178,rhp
664299,rhp
623167,rhp
669302,rhp
605347,rhp
488768,rhp
641540,rhp
445926,rhp
518774,rhp
660271,rhp
643327,rhp
641712,rhp
642545,rhp
650644,rhp
593372,rhp
668676,rhp
502188,rhp
493603,rhp
612434,rhp
593576,rhp
628452,rhp
519455,rhp
501381,rhp
543766,rhp
543521,rhp
680686,rhp
543022,rhp
448855,rhp
656546,rhp
664353,rhp
666201,rhp
641941,rhp
445276,rhp
571656,rhp
456701,rhp
592717,rhp
659275,rhp
502239,rhp
665152,rhp
573185,rhp
606160,rhp
518886,rhp
462136,rhp
598264,rhp
489334,rhp
571710,rhp
664062,rhp
621112,rhp
592773,rhp
519151,rhp
643338,rhp
664208,rhp
656629,rhp
518553,rhp
458708,rhp
621242,rhp
656288,rhp
623149,rhp
641729,rhp
572070,rhp
570666,rhp
605130,rhp
608665,rhp
677651,rhp
663474,rhp
541640,rhp
663978,rhp
521230,rhp
670912,rhp
607231,rhp
657746,rhp
472610,rhp
621076,rhp
675911,rhp
608032,rhp
523260,rhp
517008,rhp
596112,rhp
542882,rhp
448306,rhp
605151,rhp
607229,rhp
607259,rhp
608723,rhp
605513,rhp
433589,rhp
544727,rhp
592229,rhp
433587,rhp
571670,rhp
664141,rhp
434628,rhp
572193,rhp
502748,rhp
606149,rhp
570663,rhp
606131,rhp
429722,rhp
595014,rhp
630023,rhp
605154,rhp
663423,rhp
622694,rhp
669060,rhp
669923,rhp
608678,rhp
600917,rhp
664199,rhp
592426,rhp
502202,rhp
592390,rhp
489265,rhp
543339,rhp
643493,rhp
666120,rhp
608648,rhp
554340,rhp
543208,rhp
502085,rhp
621295,rhp
476451,rhp
607219,rhp
641927,rhp
503449,rhp
592716,rhp
680694,rhp
642152,rhp
657053,rhp
656731,rhp
605280,rhp
542888,rhp
657140,rhp
592644,rhp
112526,rhp
608371,rhp
453343,rhp
598287,rhp
607352,rhp
594577,rhp
669330,rhp
656876,rhp
643256,rhp
543507,rhp
606965,rhp
489446,rhp
519326,rhp
605452,rhp
668881,rhp
650895,rhp
453284,rhp
502179,rhp
606930,rhp
641793,rhp
605218,rhp
542960,rhp
461325,rhp
465657,rhp
643511,rhp
643410,rhp
570240,rhp
663855,rhp
429719,rhp
455119,rhp
605538,rhp
668933,rhp
656557,rhp
621219,rhp
475115,rhp
572888,rhp
650633,rhp
672578,rhp
518489,rhp
451596,rhp
640444,rhp
657376,rhp
451584,rhp
614179,rhp
572403,rhp
518813,rhp
596043,rhp
605446,rhp
608349,rhp
445213,rhp
640448,rhp
593144,rhp
542914,rhp
693821,rhp
640470,rhp
642207,rhp
647336,rhp
520980,rhp
518452,rhp
533167,rhp
571882,rhp
519076,rhp
607188,rhp
605276,rhp
542585,rhp
595191,rhp
669212,rhp
657024,rhp
678394,rhp
453172,rhp
643377,rhp
666159,rhp
592346,rhp
502026,rhp
642528,rhp
572955,rhp
592135,rhp
676477,rhp
453268,rhp
665795,rhp
605447,rhp
605194,rhp
676710,rhp
661403,rhp
622075,rhp
607457,rhp
605195,rhp
519443,rhp
592454,rhp
608716,rhp
444468,rhp
663986,rhp
594902,rhp
593140,rhp
592879,rhp
624522,rhp
475479,rhp
593833,rhp
592094,rhp
595881,rhp
641755,rhp
605507,rhp
641627,rhp
641871,rhp
552640,rhp
670280,rhp
663567,rhp
623465,rhp
664854,rhp
621249,rhp
650556,rhp
488984,rhp
663765,rhp
660853,rhp
608328,rhp
445060,rhp
622554,rhp
642098,rhp
663554,rhp
656232,rhp
407845,rhp
675916,rhp
573668,rhp
543883,rhp
686613,rhp
641360,rhp
606303,rhp
622098,rhp
669160,rhp
642558,rhp
622251,rhp
606625,rhp
543118,rhp
501789,rhp
518715,rhp
501925,rhp
285079,rhp
669467,rhp
461872,rhp
605541,rhp
504379,rhp
657248,rhp
571800,rhp
521655,rhp
592102,rhp
656638,rhp
656464,rhp
595918,rhp
623184,rhp
673540,rhp
456068,rhp
656547,rhp
672710,rhp
622503,rhp
669952,rhp
407793,rhp
473879,rhp
622253,rhp
584171,rhp
594965,rhp
467008,rhp
664126,rhp
641838,rhp
666808,rhp
608638,rhp
595465,rhp
657093,rhp
572143,rhp
571704,rhp
435221,rhp
450729,rhp
458006,rhp
571946,rhp
516969,rhp
592169,rhp
669194,rhp
663372,rhp
663432,rhp
434622,rhp
642701,rhp
592858,rhp
670174,rhp
493200,rhp
660813,rhp
622250,rhp
456696,rhp
500724,rhp
456713,rhp
453329,rhp
664139,rhp
661269,rhp
476454,rhp
532077,rhp
600921,rhp
672715,rhp
476589,rhp
676684,rhp
656061,rhp
608334,rhp
670167,rhp
605525,rhp
457915,rhp
665871,rhp
641401,rhp
642231,rhp
593679,rhp
680704,rhp
607067,rhp
643290,rhp
592468,rhp
676440,rhp
571863,rhp
641312,rhp
642121,rhp
501957,rhp
662253,rhp
460059,rhp
673633,rhp
664875,rhp
669169,rhp
623451,rhp
503285,rhp
623474,rhp
664747,rhp
666374,rhp
605309,rhp
672851,rhp
671345,rhp
641585,rhp
657097,rhp
519096,rhp
670990,rhp
622766,rhp
657610,rhp
663623,rhp
675921,rhp
613534,rhp
656234,rhp
656257,rhp
621074,rhp
596271,rhp
656887,rhp
622446,rhp
680570,rhp
605156,rhp
682243,rhp
657240,rhp
543935,rhp
592665,rhp
660623,rhp
534947,rhp
430912,rhp
502032,rhp
543483,rhp
621199,rhp
580792,rhp
640451,rhp
475054,rhp
661395,rhp
591693,rhp
657044,rhp
594027,rhp
607179,rhp
518875,rhp
656412,rhp
462382,rhp
628333,rhp
623433,rhp
641329,rhp
656793,rhp
642585,rhp
657756,rhp
669713,rhp
605254,rhp
592811,rhp
681806,rhp
605121,rhp
676272,rhp
661309,rhp
621142,rhp
502212,rhp
665622,rhp
677976,rhp
641582,rhp
608652,rhp
605359,rhp
689225,rhp
450172,rhp
543901,rhp
490063,rhp
642203,rhp
444857,rhp
657624,rhp
676265,rhp
642546,rhp
517593,rhp
502083,rhp
592170,rhp
644364,rhp
621016,rhp
592130,rhp
605155,rhp
519166,rhp
656322,rhp
592779,rhp
607560,rhp
657508,rhp
650828,rhp
656730,rhp
571951,rhp
671737,rhp
607374,rhp
621051,rhp
622772,rhp
656186,rhp
617228,rhp
641571,rhp
592865,rhp
669424,rhp
570488,rhp
519393,rhp
446899,rhp
621052,rhp
477569,rhp
572750,rhp
657141,rhp
681857,rhp
622092,rhp
682847,rhp
605441,rhp
621097,rhp
595928,rhp
571476,rhp
594987,rhp
606162,rhp
599683,rhp
670124,rhp
669395,rhp
534910,rhp
543506,rhp
661255,rhp
425492,rhp
666168,rhp
527055,rhp
528748,rhp
543859,rhp
680739,rhp
647315,rhp
592815,rhp
572096,rhp
518748,rhp
660896,rhp
675540,rhp
670036,rhp
501822,rhp
500610,rhp
676760,rhp
623211,rhp
664294,rhp
675627,rhp
607473,rhp
694297,rhp
595001,rhp
518858,rhp
573109,rhp
450212,rhp
664045,rhp
664042,rhp
571735,rhp
628708,rhp
621261,rhp
622259,rhp
691587,rhp
667498,rhp
502593,rhp
433586,rhp
279571,rhp
518566,rhp
621056,rhp
592233,rhp
448614,rhp
663804,rhp
650530,rhp
608335,rhp
571479,rhp
686973,rhp
596720,rhp
656420,rhp
502028,rhp
676840,rhp
502004,rhp
461833,rhp
451661,rhp
501817,rhp
491624,rhp
547749,rhp
502522,rhp
693433,rhp
669947,rhp
642083,rhp
666745,rhp
676051,rhp
661527,rhp
493247,rhp
624586,rhp
446099,rhp
666974,rhp
623430,rhp
543351,rhp
660261,rhp
663773,rhp
686752,rhp
681217,rhp
668909,rhp
518585,rhp
623437,rhp
607391,rhp
545064,rhp
670059,rhp
663878,rhp
656578,rhp
642758,rhp
669270,rhp
572703,rhp
679525,rhp
664129,rhp
453214,rhp
665621,rhp
682051,rhp
456167,rhp
642092,rhp
592804,rhp
458676,rhp
663941,rhp
665625,rhp
543408,rhp
593619,rhp
502381,rhp
623470,rhp
622505,rhp
667427,rhp
476594,rhp
657265,rhp
650496,rhp
621114,rhp
517414,rhp
663158,rhp
640464,rhp
669622,rhp
622864,rhp
607216,rhp
474699,rhp
543518,rhp
663574,rhp
682171,rhp
641438,rhp
641656,rhp
594311,rhp
622088,rhp
667297,rhp
542432,rhp
430661,rhp
573046,rhp
543542,rhp
666619,rhp
669920,rhp
276520,rhp
669618,rhp
641672,rhp
642607,rhp
641851,rhp
656686,rhp
592340,rhp
622786,rhp
658648,rhp
664092,rhp
664054,rhp
642770,rhp
643615,rhp
430641,rhp
501697,rhp
641427,rhp
661440,rhp
594742,rhp
458690,rhp
453344,rhp
641341,rhp
596027,rhp
643617,rhp
545343,rhp
622097,rhp
500872,rhp
685503,rhp
491646,rhp
676254,rhp
658305,rhp
605521,rhp
687330,rhp
668665,rhp
611093,rhp
623485,rhp
668674,rhp
663436,rhp
686753,rhp
666721,rhp
664123,rhp
686218,rhp
642564,rhp
669854,rhp
641703,rhp
607359,rhp
503569,rhp
663485,rhp
543144,rhp
664776,rhp
548357,rhp
607968,rhp
621248,rhp
621058,rhp
547001,rhp
663546,rhp
596101,rhp
642073,rhp
658551,rhp
666204,rhp
664074,rhp
665620,rhp
665001,rhp
434672,rhp
666818,rhp
683232,rhp
669438,rhp
676092,rhp
605463,rhp
676534,rhp
641541,rhp
661383,rhp
656818,rhp
674370,rhp
541652,rhp
623395,rhp
656803,rhp
672391,rhp
592547,rhp
592254,rhp
676604,rhp
491703,rhp
676969,rhp
519322,rhp
642233,rhp
592499,rhp
641501,rhp
621141,rhp
664918,rhp
592165,rhp
641726,rhp
666277,rhp
663753,rhp
656977,rhp
624418,rhp
682990,rhp
543331,rhp
657585,rhp
276542,rhp
671790,rhp
683769,rhp
621057,rhp
595032,rhp
660787,rhp
664856,rhp
501992,rhp
488786,rhp
664337,rhp
676130,rhp
642008,rhp
664028,rhp
663734,rhp
641149,rhp
518716,rhp
276351,rhp
571858,rhp
545363,rhp
623454,rhp
430599,rhp
656725,rhp
668687,rhp
502211,rhp
605143,rhp
668970,rhp
668820,rhp
676831,rhp
670456,rhp
670090,rhp
621593,rhp
641907,rhp
656548,rhp
594943,rhp
622103,rhp
606959,rhp
670955,rhp
534812,rhp
621294,rhp
543532,rhp
667755,rhp
600944,rhp
641682,rhp
657228,rhp
667376,rhp
663658,rhp
605482,rhp
622161,rhp
594992,rhp
670329,rhp
621289,rhp
493157,rhp
660600,rhp
663362,rhp
450308,rhp
681190,rhp
686839,rhp
597113,rhp
545332,rhp
605260,rhp
664196,rhp
664161,rhp
656798,rhp
641853,rhp
435400,rhp
570810,rhp
608601,rhp
650960,rhp
673258,rhp
572044,rhp
669358,rhp
572998,rhp
681867,rhp
701643,rhp
543964,rhp
592712,rhp
658792,rhp
672773,rhp
658431,rhp
650959,rhp
663562,rhp
650668,rhp
543193,rhp
620982,rhp
669387,rhp
661563,rhp
592127,rhp
695243,rhp
606983,rhp
681982,rhp
571539,rhp
681810,rhp
501563,rhp
573589,rhp
676775,rhp
663385,rhp
595939,rhp
666154,rhp
660730,rhp
628318,rhp
665854,rhp
621129,rhp
664682,rhp
669935,rhp
663770,rhp
640463,rhp
663752,rhp
656814,rhp
664350,rhp
660825,rhp
685410,rhp
544150,rhp
670102,rhp
694813,rhp
623402,rhp
471822,rhp
606478,rhp
432934,rhp
600986,rhp
642216,rhp
664871,rhp
669711,rhp
605255,rhp
664714,rhp
643361,rhp
622492,rhp
668338,rhp
656290,rhp
665896,rhp
571917,rhp
682842,rhp
676083,rhp
669735,rhp
655889,rhp
685493,rhp
665093,rhp
456051,rhp
519263,rhp
657272,rhp
596082,rhp
694037,rhp
642068,rhp
543054,rhp
676886,rhp
644428,rhp
660593,rhp
660546,rhp
663462,rhp
547874,rhp
669294,rhp
664701,rhp
656981,rhp
642067,rhp
686294,rhp
595234,rhp
606944,rhp
675989,rhp
700363,rhp
452666,rhp
670810,rhp
676220,rhp
596035,rhp
592848,rhp
572728,rhp
641632,rhp
593417,rhp
665645,rhp
642571,rhp
681882,rhp
554374,rhp
664942,rhp
408061,rhp
656382,rhp
462515,rhp
543746,rhp
641420,rhp
677944,rhp
622797,rhp
623439,rhp
642578,rhp
642840,rhp
681402,rhp
677161,rhp
621139,rhp
687798,rhp
666364,rhp
543652,rhp
656266,rhp
592570,rhp
683175,rhp
643400,rhp
663366,rhp
605476,rhp
659262,rhp
621078,rhp
570702,rhp
629496,rhp
572308,rhp
686826,rhp
656738,rhp
650204,rhp
571676,rhp
668873,rhp
676194,rhp
571035,rhp
676641,rhp
669093,rhp
543391,rhp
543031,rhp
665048,rhp
671131,rhp
657566,rhp
663704,rhp
682010,rhp
665759,rhp
687830,rhp
547184,rhp
600965,rhp
595798,rhp
660494,rhp
592705,rhp
680689,rhp
621086,rhp
502051,rhp
518567,rhp
635903,rhp
457768,rhp
605469,rhp
542866,rhp
696147,rhp
642229,rhp
592279,rhp
475857,rhp
543508,rhp
665733,rhp
448178,rhp
670241,rhp
670550,rhp
519344,rhp
595897,rhp
621082,rhp
676206,rhp
455009,rhp
666720,rhp
592833,rhp
657611,rhp
686730,rhp
639373,rhp
457754,rhp
622783,rhp
596816,rhp
665734,rhp
623434,rhp
594867,rhp
500765,rhp
545348,rhp
592869,rhp
456379,rhp
502009,rhp
643329,rhp
506693,rhp
670766,rhp
430589,rhp
664202,rhp
592831,rhp
621098,rhp
656805,rhp
643320,rhp
674444,rhp
671212,rhp
674285,rhp
679885,rhp
680702,rhp
518468,rhp
668984,rhp
667725,rhp
642584,rhp
543903,rhp
599998,rhp
594772,rhp
621290,rhp
686651,rhp
543258,rhp
669721,rhp
676637,rhp
650347,rhp
502272,rhp
605795,rhp
686654,rhp
593643,rhp
606995,rhp
657117,rhp
592280,rhp
672911,rhp
690829,rhp
676424,rhp
669135,rhp
594985,rhp
656620,rhp
676106,rhp
686539,rhp
594736,rhp
669804,rhp
605169,rhp
676720,rhp
594815,rhp
621592,rhp
680573,rhp
680767,rhp
602083,rhp
678692,rhp
681799,rhp
519381,rhp
676702,rhp
592422,rhp
681869,rhp
545346,rhp
686972,rhp
542194,rhp
664584,rhp
672730,rhp
682967,rhp
595307,rhp
683155,rhp
641850,rhp
668683,rhp
622490,rhp
547007,rhp
676660,rhp
548337,rhp
452718,rhp
592872,rhp
656240,rhp
621079,rhp
680692,rhp
679346,rhp
489295,rhp
602928,rhp
571446,rhp
541650,rhp
592120,rhp
627500,rhp
676709,rhp
656820,rhp
670712,rhp
518790,rhp
571912,rhp
608348,rhp
668968,rhp
449173,rhp
519267,rhp
591701,rhp
573062,rhp
622256,rhp
665019,rhp
523989,rhp
670183,rhp
457117,rhp
607054,rhp
623406,rhp
657697,rhp
642759,rhp
667373,rhp
658791,rhp
668754,rhp
572086,rhp
460269,rhp
642659,rhp
608700,rhp
643532,rhp
605612,rhp
693312,rhp
668834,rhp
553902,rhp
466948,rhp
643603,rhp
518586,rhp
514981,rhp
506702,rhp
596451,rhp
455376,rhp
630263,rhp
461865,rhp
650813,rhp
621094,rhp
474029,rhp
642226,rhp
543281,rhp
450665,rhp
670097,rhp
645801,rhp
502578,rhp
676917,rhp
607732,rhp
669064,rhp
689167,rhp
605428,rhp
676766,rhp
489294,rhp
676755,rhp
571602,rhp
543357,rhp
629498,rhp
621433,rhp
669724,rhp
676974,rhp
575070,rhp
607468,rhp
686842,rhp
624503,rhp
465629,rhp
656755,rhp
681464,rhp
678226,rhp
518614,rhp
643414,rhp
456124,rhp
665661,rhp
672841,rhp
663321,rhp
670087,rhp
660422,rhp
663959,rhp
627262,rhp
672839,rhp
660875,rhp
571974,rhp
594760,rhp
620445,rhp
642165,rhp
642657,rhp
592859,rhp
670050,rhp
681807,rhp
595263,rhp
642060,rhp
502304,rhp
518649,rhp
669391,rhp
519299,rhp
542289,rhp
664977,rhp
682989,rhp
673904,rhp
666208,rhp
676617,rhp
605170,rhp
491696,rhp
572008,rhp
676391,rhp
460086,rhp
592407,rhp
664852,rhp
660636,rhp
622379,rhp
689147,rhp
596117,rhp
657209,rhp
571466,rhp
594694,rhp
670032,rhp
681517,rhp
673858,rhp
434718,rhp
462480,rhp
680742,rhp
669111,rhp
460077,rhp
673316,rhp
622569,rhp
664901,rhp
621259,rhp
643396,rhp
501303,rhp
595978,rhp
571439,rhp
660431,rhp
592533,rhp
641525,rhp
502273,rhp
621011,rhp
656004,rhp
663630,rhp
408314,rhp
518435,rhp
425772,rhp
425386,rhp
689690,rhp
573166,rhp
592238,rhp
431145,rhp
622703,rhp
500871,rhp
641995,rhp
457732,rhp
670871,rhp
656008,rhp
571976,rhp
608596,rhp
571788,rhp
542208,rhp
573016,rhp
643524,rhp
605204,rhp
607609,rhp
672860,rhp
670042,rhp
592527,rhp
605486,rhp
425877,rhp
606115,rhp
669289,rhp
543543,rhp
488671,rhp
676961,rhp
645444,rhp
572191,rhp
500743,rhp
434778,rhp
641645,rhp
621532,rhp
668942,rhp
680983,rhp
650489,rhp
642851,rhp
573131,rhp
664238,rhp
505447,rhp
622110,rhp
591720,rhp
691094,rhp
620443,rhp
545121,rhp
502011,rhp
641914,rhp
656669,rhp
606213,rhp
516472,rhp
650738,rhp
543380,rhp
465753,rhp
468396,rhp
682016,rhp
576397,rhp
591741,rhp
672782,rhp
503566,rhp
455117,rhp
434563,rhp
598265,rhp
606299,rhp
665155,rhp
596825,rhp
460060,rhp
546991,rhp
606993,rhp
570560,rhp
620446,rhp
642336,rhp
621002,rhp
543829,rhp
664034,rhp
523253,rhp
592273,rhp
621044,rhp
405395,rhp
435079,rhp
676946,rhp
640461,rhp
650907,rhp
664670,rhp
572761,rhp
644374,rhp
664744,rhp
676701,rhp
613564,rhp
471083,rhp
592743,rhp
666674,rhp
542992,rhp
669165,rhp
448602,rhp
600303,rhp
444876,rhp
641531,rhp
600301,rhp
600858,rhp
656716,rhp
607461,rhp
681987,rhp
448801,rhp
624407,rhp
571577,rhp
676689,rhp
657041,rhp
571697,rhp
467055,rhp
622268,rhp
608703,rhp
519222,rhp
460576,rhp
543063,rhp
664789,rhp
493114,rhp
571911,rhp
666207,rhp
571437,rhp
450314,rhp
608654,rhp
572816,rhp
623507,rhp
657745,rhp
452678,rhp
670156,rhp
592341,rhp
641513,rhp
668670,rhp
547982,rhp
502210,rhp
570731,rhp
608686,rhp
592592,rhp
664068,rhp
624414,rhp
592753,rhp
488818,rhp
663975,rhp
572821,rhp
663534,rhp
596143,rhp
503556,rhp
571771,rhp
602922,rhp
435622,rhp
641598,rhp
456488,rhp
435522,rhp
543510,rhp
641384,rhp
430947,rhp
656924,rhp
543148,rhp
593160,rhp
453943,rhp
621005,rhp
543089,rhp
571657,rhp
660620,rhp
542963,rhp
492841,rhp
689172,rhp
663971,rhp
543677,rhp
446481,rhp
668800,rhp
518626,rhp
676632,rhp
681808,rhp
545341,rhp
614177,rhp
594824,rhp
474039,rhp
660634,rhp
457759,rhp
591672,rhp
621500,rhp
543376,rhp
624636,rhp
658069,rhp
605222,rhp
519295,rhp
681584,rhp
433217,rhp
571875,rhp
446386,rhp
607387,rhp
664023,rhp
650339,rhp
661531,rhp
624512,rhp
630105,rhp
623168,rhp
502143,rhp
642162,rhp
668470,rhp
664874,rhp
607680,rhp
596103,rhp
669742,rhp
663897,rhp
595943,rhp
545358,rhp
594838,rhp
663853,rhp
595284,rhp
642727,rhp
640447,rhp
571578,lhp
607536,lhp
605483,lhp
592662,lhp
527048,lhp
593958,lhp
500779,lhp
477132,lhp
640455,lhp
594835,lhp
542881,lhp
518516,lhp
448179,lhp
572971,lhp
452657,lhp
489119,lhp
571927,lhp
501985,lhp
571760,lhp
571510,lhp
656756,lhp
622072,lhp
457918,lhp
608331,lhp
547943,lhp
519242,lhp
664285,lhp
579328,lhp
642232,lhp
607074,lhp
641778,lhp
628711,lhp
572020,lhp
518633,lhp
592767,lhp
461829,lhp
502706,lhp
519043,lhp
592761,lhp
663776,lhp
596295,lhp
430935,lhp
596057,lhp
656794,lhp
456034,lhp
666200,lhp
608344,lhp
624133,lhp
519141,lhp
608718,lhp
474463,lhp
450306,lhp
621389,lhp
453281,lhp
641482,lhp
623352,lhp
543272,lhp
282332,lhp
607644,lhp
669373,lhp
664192,lhp
663556,lhp
453385,lhp
518617,lhp
621381,lhp
573124,lhp
656849,lhp
543557,lhp
643230,lhp
657006,lhp
547973,lhp
663460,lhp
660761,lhp
607237,lhp
605177,lhp
593974,lhp
641302,lhp
621345,lhp
656945,lhp
672282,lhp
434538,lhp
519293,lhp
669432,lhp
606424,lhp
621237,lhp
572140,lhp
656222,lhp
571901,lhp
605488,lhp
642397,lhp
607481,lhp
666129,lhp
663738,lhp
592741,lhp
502327,lhp
543548,lhp
622065,lhp
459429,lhp
542947,lhp
641835,lhp
621368,lhp
663465,lhp
657612,lhp
519008,lhp
592222,lhp
501625,lhp
669211,lhp
676664,lhp
453265,lhp
612672,lhp
458677,lhp
543045,lhp
448802,lhp
605498,lhp
669022,lhp
518397,lhp
650893,lhp
657571,lhp
448281,lhp
676596,lhp
571948,lhp
596071,lhp
453192,lhp
621366,lhp
553878,lhp
656954,lhp
643316,lhp
663559,lhp
595345,lhp
686610,lhp
656529,lhp
572362,lhp
548384,lhp
488748,lhp
573204,lhp
543056,lhp
598271,lhp
656685,lhp
446321,lhp
605388,lhp
502154,lhp
677960,lhp
621363,lhp
664641,lhp
672335,lhp
656354,lhp
606167,lhp
656271,lhp
543278,lhp
681911,lhp
592612,lhp
570257,lhp
669145,lhp
605240,lhp
656970,lhp
501593,lhp
476595,lhp
666214,lhp
598286,lhp
640462,lhp
666157,lhp
676879,lhp
547942,lhp
666205,lhp
594840,lhp
650911,lhp
666142,lhp
592473,lhp
554431,lhp
460283,lhp
669674,lhp
543359,lhp
674072,lhp
573009,lhp
543734,lhp
667463,lhp
424144,lhp
671106,lhp
643778,lhp
607455,lhp
656353,lhp
657031,lhp
650671,lhp
594580,lhp
572021,lhp
623381,lhp
518693,lhp
682227,lhp
664948,lhp
621383,lhp
671096,lhp
676606,lhp
621385,lhp
607215,lhp
407822,lhp
592145,lhp
606273,lhp
650382,lhp
543169,lhp
488846,lhp
668868,lhp
607572,lhp
475243,lhp
669461,lhp
663531,lhp
669459,lhp
594986,lhp
544365,lhp
448609,lhp
435043,lhp
641743,lhp
663558,lhp
446399,lhp
656458,lhp
665665,lhp
642003,lhp
445197,lhp
571521,lhp
642100,lhp
641447,lhp
656457,lhp
642028,lhp
544928,lhp
642130,lhp
472551,lhp
594795,lhp
624647,lhp
663947,lhp
572125,lhp
677053,lhp
518445,lhp
621397,lhp
676979,lhp
642048,lhp
641394,lhp
670970,lhp
571871,lhp
544836,lhp
519294,lhp
676714,lhp
656657,lhp
643354,lhp
669276,lhp
519301,lhp
668941,lhp
607755,lhp
571561,lhp
543001,lhp
663687,lhp
600968,lhp
452027,lhp
669912,lhp
663992,lhp
663455,lhp
571787,lhp
600526,lhp
623364,lhp
677865,lhp
626929,lhp
676050,lhp
674003,lhp
542953,lhp
672582,lhp
622780,lhp
664076,lhp
582494,lhp
664180,lhp
657514,lhp
643466,lhp
621348,lhp
656713,lhp
605501,lhp
669684,lhp
694363,lhp
669796,lhp
605138,lhp
592593,lhp
676680,lhp
595411,lhp
649144,lhp
642239,lhp
573064,lhp
622795,lhp
573127,lhp
669214,lhp
622382,lhp
664157,lhp
670046,lhp
627894,lhp
458924,lhp
519240,lhp
458584,lhp
670056,lhp
594056,lhp
543219,lhp
543867,lhp
622217,lhp
620454,lhp
543779,lhp
641386,lhp
680723,lhp
675912,lhp
656212,lhp
657649,lhp
663989,lhp
669084,lhp
605232,lhp
660906,lhp
646242,lhp
572831,lhp
596074,lhp
444520,lhp
660365,lhp
624427,lhp
690986,lhp
457429,lhp
696136,lhp
680735,lhp
502046,lhp
668948,lhp
689266,lhp
543594,lhp
678606,lhp
623913,lhp
686747,lhp
525768,lhp
676395,lhp
678061,lhp
682120,lhp
656986,lhp
543238,lhp
657770,lhp
687396,lhp
605301,lhp
657205,lhp
571616,lhp
608650,lhp
682175,lhp
542924,lhp
571473,lhp
643478,lhp
623354,lhp
667465,lhp
671111,lhp
670426,lhp
592614,lhp
657681,lhp
600887,lhp
663378,lhp
656786,lhp
687888,lhp
674944,lhp
605479,lhp
516714,lhp
607320,lhp
607555,lhp
592464,lhp
657424,lhp
573244,lhp
447714,lhp
571893,lhp
613317,lhp
487675,lhp
663399,lhp
664849,lhp
606996,lhp
622774,lhp
572383,lhp
518927,lhp
592288,lhp
593969,lhp
455374,lhp
663629,lhp
677020,lhp
641490,lhp
593604,lhp
664944,lhp
431148,lhp
543424,lhp
596049,lhp
434442,lhp
682052,lhp
681892,lhp
674681,lhp
621350,lhp
656641,lhp
657766,lhp
547176,lhp
670288,lhp
687145,lhp
519381,lhp
681885,lhp
663542,lhp
543726,lhp
641962,lhp
685314,lhp
664069,lhp
605335,lhp
687922,lhp
448167,lhp
646241,lhp
681432,lhp
664869,lhp
656492,lhp
644429,lhp
628345,lhp
450282,lhp
607951,lhp
607162,lhp
645307,lhp
668684,lhp
676103,lhp
592769,lhp
640454,lhp
605333,lhp
620396,lhp
456387,lhp
688427,lhp
543017,lhp
657786,lhp
669105,lhp
665120,lhp
677076,lhp
670768,lhp
641739,lhp
572208,lhp
502130,lhp
680232,lhp
543343,lhp
656913,lhp
605528,lhp
685107,lhp
673111,lhp
688010,lhp
670057,lhp
518883,lhp
676475,lhp
543334,lhp
489448,lhp
641576,lhp
596056,lhp
543456,lhp
666622,lhp
519048,lhp
607030,lhp
444482,lhp
476123,lhp
467827,lhp
643565,lhp
663893,lhp
594951,lhp
543261,lhp
594809,lhp
675971,lhp
519203,lhp
682027,lhp
605361,lhp
445055,lhp
680430,lhp
543776,lhp
542946,lhp
642133,lhp
607223,lhp
534606,lhp
